id,url,accession_number,region_general_made,region_specific_made,technique,shape,attribution,painter_group,painter_subgroup,earliest_date,latest_date,date_range,authority,height_cm,provenance,comments
1854,http://www.beazley.ox.ac.uk/record/02BE6C1D-E45C-4E18-991C-2CA469C79668,"Hannover, Kestner Museum 1936.107 ",greece_central,athens,black-figure,amphora_b,"wurzburg 243, p of",NA,NA,-575,-525,50,BAPD,NA,NA,NA
1918,http://www.beazley.ox.ac.uk/record/FBC27447-6FEC-4A88-9469-B46A19304041,"Hannover, Kestner Museum 1966.77 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-450,-400,50,BAPD,NA,NA,NA
2145,http://www.beazley.ox.ac.uk/record/81D16A7D-127F-4553-A00B-530D55C17661,"Havana, Museo Nacional de Bellas Artes 226  Havana, Lagunillas",greece_central,athens,black-figure,amphora_panathenaic,antimenes p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
2189,http://www.beazley.ox.ac.uk/record/804DE097-61F0-4D86-B3FD-D9A4DE990000,"Toledo (OH), Museum of Art 19.8 ",greece_central,athens,red-figure,pelike,perhaps myson,NA,NA,-525,-475,50,BAPD,NA,NA,NA
2204,http://www.beazley.ox.ac.uk/record/5F34D92D-5920-42B5-AC94-0C81DEE325B9,"Mainz, Romisch-Germanisches Zentralmuseum 17298 ",greece_central,athens,red-figure,pelike,NA,NA,NA,-400,-300,100,BAPD,NA,NA,NA
2205,http://www.beazley.ox.ac.uk/record/AFCA9CCD-249D-4811-97CD-7ED7957E6F2E,"Mainz, Romisch-Germanisches Zentralmuseum 33819 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-400,-300,100,BAPD,NA,NA,NA
2206,http://www.beazley.ox.ac.uk/record/55C889C7-3948-4F6A-87F5-46B639C6182C,"Mainz, Romisch-Germanisches Zentralmuseum 15418 ",greece_central,athens,red-figure,pelike,NA,NA,NA,-450,-400,50,BAPD,NA,NA,NA
2460,http://www.beazley.ox.ac.uk/record/100F4A48-5D2E-4E60-B3BD-72BD65E33CCD,"New York (NY), Solow Art and Architecture Foundation  Basel, market, Munzen und Medaillen A.G.  London, Embiricos  London, market, Christie's",greece_central,athens,red-figure,pelike,pan p,NA,NA,-500,-450,50,BAPD,NA,NA,NA
2494,http://www.beazley.ox.ac.uk/record/B2835F4F-333E-4278-82A5-C4A9E685B523,"London, market, Christie's  Nostell Priory, Lord St. Oswald",greece_central,athens,black-figure,amphora_b,NA,NA,NA,-550,-500,50,BAPD,NA,NA,NA
2670,http://www.beazley.ox.ac.uk/record/4999F633-6EBF-4A19-81AA-FB4C26A84968,"Athens, National Museum 455  Athens, National Museum CC787",greece_central,athens,red-figure,pelike,NA,NA,NA,-500,-450,50,BAPD,NA,"athens, ceramicus",NA
2693,http://www.beazley.ox.ac.uk/record/BB7D4144-5020-4FED-858C-04511F1C511E,"Paris, Musee du Louvre F234  Paris, Musee du Louvre MN42  Paris, Musee du Louvre N3211",greece_central,athens,black-figure,amphora_neck,diosphos p,NA,NA,-500,-450,50,BAPD,NA,NA,NA
2698,http://www.beazley.ox.ac.uk/record/FA2E06BE-04EE-4D97-AFF9-F474F8434230,"Berlin, Antikensammlung F1830  Berlin, Schloss Charlottenburg F1830",greece_central,athens,black-figure,amphora_b,NA,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
2778,http://www.beazley.ox.ac.uk/record/5572981D-B735-4D39-A589-64FBE52CFBB1,"Palermo, Mormino Collection 297 ",greece_central,athens,black-figure,lekythos,cock_group,NA,NA,-550,-500,50,NA,NA,NA,NA
2779,http://www.beazley.ox.ac.uk/record/00BAF6CD-4363-490F-9F43-D7C788067C93,"Palermo, Mormino Collection 109 ",greece_central,athens,black-figure,lekythos,cock_group,NA,NA,-550,-500,50,NA,NA,NA,NA
2782,http://www.beazley.ox.ac.uk/record/C77DB911-10B4-4274-8F23-DFE3D4D416EF,"Palermo, Mormino Collection 106 ",greece_central,athens,black-figure,lekythos,phanyllis_class,NA,NA,-525,-475,50,BAPD,NA,NA,NA
2785,http://www.beazley.ox.ac.uk/record/53B29FD9-D964-410B-B9E0-709A5C5340C5,"Palermo, Mormino Collection 304 ",greece_central,athens,black-figure,lekythos,hound_and_hare_group,NA,NA,-525,-475,50,BAPD,NA,NA,NA
2787,http://www.beazley.ox.ac.uk/record/9F397BBE-CFAE-4CFD-A49F-40A8DA3080F6,"Palermo, Mormino Collection 664 ",greece_central,athens,black-figure,lekythos,dolphin_class_manner,NA,NA,-550,-500,50,NA,NA,NA,NA
2846,http://www.beazley.ox.ac.uk/record/6DE9EEA0-E52D-48B7-B869-4CA5F04CBA52,"Tubingen, Eberhard-Karls-Univ., Arch. Inst. S122454  Tubingen, Eberhard-Karls-Univ., Arch. Inst. D12",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-525,-475,50,BAPD,NA,NA,NA
2848,http://www.beazley.ox.ac.uk/record/BD27172F-0884-46A6-8548-1850C9049201,"Tubingen, Eberhard-Karls-Univ., Arch. Inst. S702  Tubingen, Eberhard-Karls-Univ., Arch. Inst. D6",greece_central,athens,black-figure,amphora_b,NA,NA,NA,-575,-525,50,BAPD,NA,"italy, cumae (?)",NA
2896,http://www.beazley.ox.ac.uk/record/6970C413-E7B4-421B-989B-EC079ADBD63C,"Copenhagen, National Museum 14933  Basel, market, Munzen und Medaillen A.G.",greece_central,athens,black-figure,amphora_b,horse head amphorae,NA,NA,-600,-550,50,BAPD,NA,NA,NA
2964,http://www.beazley.ox.ac.uk/record/DBE218A3-18D3-412B-BA6B-018B1522BB73,"Palermo, Mormino Collection 718 ",greece_central,athens,black-figure,lekythos,haimon_p_group,NA,NA,-500,-450,50,BAPD,NA,NA,NA
2967,http://www.beazley.ox.ac.uk/record/B1BB0F55-8625-4BB6-BAB6-CE12EA3ED511,"Palermo, Mormino Collection 138 ",greece_central,athens,black-figure,lekythos,haimon_p_group,NA,NA,-500,-450,50,BAPD,NA,NA,NA
2971,http://www.beazley.ox.ac.uk/record/2137F523-6AEF-476B-A752-90C989C6079B,"Palermo, Mormino Collection 128 ",greece_central,athens,black-figure,lekythos,haimon_p_group,NA,NA,-500,-450,50,BAPD,NA,NA,NA
2982,http://www.beazley.ox.ac.uk/record/34106A3A-ADFA-4C79-A572-F4DB79224FC0,"Palermo, Mormino Collection ",greece_central,athens,black-figure,lekythos,haimon_p_group,NA,NA,-500,-450,50,BAPD,NA,NA,NA
3138,http://www.beazley.ox.ac.uk/record/6512225F-04D9-455D-810D-29C88BA0DC2B,"Palermo, Mormino Collection 14 ",greece_central,athens,black-figure,lekythos,hoplite_leaving_home_group,NA,NA,-550,-500,50,NA,NA,NA,NA
3144,http://www.beazley.ox.ac.uk/record/40F76AA2-9A83-4A27-8FB8-B650AA604AD8,"Palermo, Mormino Collection 160 ",greece_central,athens,black-figure,lekythos,vatican_g_52_group_of,NA,NA,-525,-475,50,BAPD,NA,NA,NA
3167,http://www.beazley.ox.ac.uk/record/57DE3361-DEC0-40B3-ABDB-18F33E29E648,"Ferrara, Museo Nazionale di Spina 16416 ",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-500,-450,50,BAPD,NA,"italy, spina",NA
3168,http://www.beazley.ox.ac.uk/record/5669F5B8-4E3A-4FC5-BE59-C18DE2F0EA74,"Ferrara, Museo Nazionale di Spina 16384 ",greece_central,athens,black-figure,amphora_neck,light-make class,NA,NA,-500,-450,50,BAPD,NA,"italy, spina",NA
3256,http://www.beazley.ox.ac.uk/record/BCA48CC6-3432-42CD-9A7D-8356C1EF1B23,"Hannover, Kestner Museum 1962.78",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,NA,NA,NA
3294,http://www.beazley.ox.ac.uk/record/2D51A854-38BE-43F8-BB80-1810D94BEB4C,"Palermo, Mormino Collection 194 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-450,-400,50,BAPD,NA,NA,NA
3298,http://www.beazley.ox.ac.uk/record/50C0F1F4-ECEB-4755-8843-8D2056B207DE,"Palermo, Mormino Collection 199 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-450,-400,50,BAPD,NA,NA,NA
3299,http://www.beazley.ox.ac.uk/record/D2035821-6C56-4B57-A5A1-81CAC71DE12D,"Palermo, Mormino Collection 190 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-425,-375,50,BAPD,NA,NA,NA
3300,http://www.beazley.ox.ac.uk/record/9FA2088F-5A9F-409D-80FA-F16121FD214A,"Prague, Charles University E106  Prague, Charles University 22.70",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-400,-300,100,BAPD,NA,greece,NA
3307,http://www.beazley.ox.ac.uk/record/438BCA67-39C0-4148-83A6-1C498C9B5470,"Bryn Mawr (PA), Bryn Mawr College P1491 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-400,-300,100,BAPD,NA,NA,NA
3313,http://www.beazley.ox.ac.uk/record/6EAEE245-EB2D-4CC9-9B15-84C2B32BF53C,"Bryn Mawr (PA), Bryn Mawr College P98 ",greece_central,athens,red-figure,lekythos_squat,NA,NA,NA,-425,-375,50,BAPD,NA,NA,NA
3351,http://www.beazley.ox.ac.uk/record/CCC58C3B-61FB-40CD-8D66-B9ACA6E8D3B3,"Parma, Museo Nazionale di Antichita C3",greece_central,athens,red-figure,amphora_neck,perhaps tyszkiewicz p,NA,NA,-525,-475,50,BAPD,NA,"italy, etruria, vulci",NA
3367,http://www.beazley.ox.ac.uk/record/BCC49E51-44AA-411A-B375-C639DCB67CF2,"San Simeon (CA), Hearst Historical State Monument 9815  San Simeon (CA), Hearst Historical State Monument 529.9.5437  San Simeon (CA), Hearst Historical State Monument 5437",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-550,-500,50,BAPD,NA,NA,NA
3498,http://www.beazley.ox.ac.uk/record/97A5BF9E-D047-4EFF-A9A8-3DA509920883,"New York (NY), market, Sotheby's  Luzern, Market, Ars Antiqua  London, market, Sotheby's",greece_central,athens,black-figure,amphora_b,NA,NA,NA,-575,-525,50,BAPD,NA,NA,NA
3620,http://www.beazley.ox.ac.uk/record/997FC7DD-597F-4D7B-8864-5B8B968B64D2,"London, market, Christie's  London, market, Sotheby's  Great Britain, private",greece_central,athens,red-figure,pelike,NA,NA,NA,-450,-400,50,BAPD,NA,NA,NA
3746,http://www.beazley.ox.ac.uk/record/67A0ED34-C1D8-41B0-83B6-DA64E7A55596,"New York (NY), Metropolitan Museum 27.228",greece_central,athens,black-figure,loutrophoros,NA,NA,NA,-550,-500,50,NA,NA,NA,NA
3764,http://www.beazley.ox.ac.uk/record/042C07CF-49F9-4A91-B14E-1AA5699124C8,"New York (NY), Metropolitan Museum 06.1021.78",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-550,-500,50,BAPD,NA,"italy, etruria, cerveteri (?)",NA
3879,http://www.beazley.ox.ac.uk/record/62439399-2A4A-4DB8-8DE5-73890BF61E5C,"Bochum, Ruhr Universitat, Kunstsammlungen S485  London, market, Sotheby's  Basel, market, Munzen und Medaillen A.G. ?  Wuppertal, private, Funcke",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,NA,NA,NA
3906,http://www.beazley.ox.ac.uk/record/6E6C441D-C81C-4665-AD65-BE2A19D60B4B,"Oxford, Ashmolean Museum 1936.616 ",greece_central,athens,black-figure,alabastron,NA,NA,NA,-500,-450,50,BAPD,NA,NA,NA
3907,http://www.beazley.ox.ac.uk/record/9CEE890E-E87A-453E-80AD-F34DEEDB439A,"London, British Museum 1836.2-24.33",greece_central,athens,black-figure,alabastron,beldam_p_workshop,NA,NA,-500,-450,50,BAPD,NA,NA,NA
3908,http://www.beazley.ox.ac.uk/record/594D2BEB-05EE-4C6C-ADC7-8520B5C00252,"Oxford, Ashmolean Museum 1934.67 ",greece_central,athens,black-figure,alabastron,emporion_p,NA,NA,-525,-475,50,BAPD,NA,sicily,NA
3910,http://www.beazley.ox.ac.uk/record/6C200618-FA6C-4D44-80F0-FA8257CB71D6,"Oxford, Ashmolean Museum 1930.617 ",greece_central,athens,black-figure,alabastron,beldam_p_workshop,NA,NA,-500,-450,50,BAPD,NA,NA,NA
4012,http://www.beazley.ox.ac.uk/record/5F8E270D-EEB8-486F-9585-A73CFC7ABA00,"Oxford, Ashmolean Museum 1927.4456 ",greece_central,athens,black-figure,lekythos,NA,NA,NA,-525,-475,50,BAPD,NA,NA,NA
4092,http://www.beazley.ox.ac.uk/record/7D7D0977-093F-4D8A-AAB6-DFF29958671C,"London, British Museum B141",greece_central,athens,black-figure,amphora_pseudo_panathenaic,NA,NA,NA,-550,-500,50,NA,NA,NA,NA
4093,http://www.beazley.ox.ac.uk/record/249FD909-C86B-4DD6-8A99-21817F93598D,"New York (NY), Metropolitan Museum 07.286.72",greece_central,athens,black-figure,pelike,NA,NA,NA,-525,-475,50,BAPD,NA,"italy, bari",NA
4172,http://www.beazley.ox.ac.uk/record/DB12DFF4-0DFA-4E86-A775-ED94D577239C,"Rennes, Musee des Beaux Arts D08.2.31A  Rennes, Musee des Beaux Arts DO8.2.31.A",greece_central,athens,black-figure,amphora_b,princeton group,NA,NA,-575,-525,50,BAPD,NA,NA,NA
4174,http://www.beazley.ox.ac.uk/record/1764700B-A3D6-4E1F-BE6F-DA2F9F7C0A1B,"Rennes, Musee des Beaux Arts D08.2.32 ",greece_central,athens,black-figure,pelike,leagros group,NA,NA,-525,-475,50,BAPD,NA,rhodes,NA
4236,http://www.beazley.ox.ac.uk/record/592B48AB-02D4-407C-8560-7E6B082E2AA4,"Palermo, Palazzo Branciforte 660  Palermo, Mormino Collection 660",greece_central,athens,black-figure,alabastron,theseus_p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
4330,http://www.beazley.ox.ac.uk/record/A619596C-DBA2-4876-98C7-D838A652927A,"London, British Museum B177",greece_central,athens,black-figure,amphora_b,"manner of berlin 1686, p of",NA,NA,-550,-500,50,BAPD,NA,"italy, etruria, vulci",NA
4465,http://www.beazley.ox.ac.uk/record/7DC5848A-92B2-4075-90D1-523BB91A3244,"London, British Museum B135  London, British Museum 1863.0430.1",greece_central,athens,black-figure,amphora_panathenaic,NA,NA,NA,-550,-500,50,NA,NA,"rhodes, camiros",NA
4529,http://www.beazley.ox.ac.uk/record/B2D4156F-4640-40E4-8FB3-DCAD2EFE8C3E,"Munich, Antikensammlungen 2342  Munich, Antikensammlungen J774",greece_central,athens,red-figure,amphora_neck,perhaps shuvalov p,NA,NA,-450,-400,50,BAPD,NA,NA,NA
4642,http://www.beazley.ox.ac.uk/record/B804C81B-98DC-4D0F-A175-AF3B8EA29FCA,"Los Angeles (CA), County Museum A5141.50.802  Los Angeles (CA), County Museum 50.9.44  Los Angeles (CA), County Museum A5141.50-802",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-525,-475,50,BAPD,NA,NA,NA
4643,http://www.beazley.ox.ac.uk/record/915DC1BC-D319-482C-97C0-58B131F33287,"Los Angeles (CA), County Museum 50.8.20  London, market, Sotheby's 4643  Los Angeles (CA), County Museum A5933.50.26  Los Angeles (CA), County Museum A5933.50-26",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-525,-475,50,BAPD,NA,NA,NA
4646,http://www.beazley.ox.ac.uk/record/AD3145B9-5DD0-43AF-B49A-A9D4792084D7,"Los Angeles (CA), County Museum 50.9.39  Los Angeles (CA), County Museum A5141.50-797  Los Angeles (CA), County Museum A5141.50.797",greece_central,athens,black-figure,amphora_neck,NA,NA,NA,-550,-500,50,BAPD,NA,NA,NA
4652,http://www.beazley.ox.ac.uk/record/8A03CEF5-13A6-4DBC-80F8-5BA905BE7F43,"Munich, Antikensammlungen 1415  Unknown, Canino Collection  Munich, Antikensammlungen J380",greece_central,athens,black-figure,amphora_a,manner of leagros group,NA,NA,-525,-475,50,BAPD,NA,NA,NA
4706,http://www.beazley.ox.ac.uk/record/490C9E84-730D-4900-A0A3-6F17CAD74AFD,"Karlsruhe, Badisches Landesmuseum 64.52",greece_central,athens,black-figure,amphora_neck,nikosthenes potter,NA,NA,-550,-500,50,BAPD,NA,NA,NA
4854,http://www.beazley.ox.ac.uk/record/EAF08F44-B887-43D8-BAA0-426A197D1581,"Jerusalem, Israel Museum 73.15.18  London, market, Christie's  Jerusalem, Israel Museum 124.1",greece_central,athens,red-figure,amphora_neck,polygnotos,NA,NA,-475,-425,50,BAPD,NA,NA,NA
4886,http://www.beazley.ox.ac.uk/record/52F1EE9D-CEEE-456C-A7DF-2556C2D4B660,"Bochum, Ruhr Universitat, Kunstsammlungen S486  Wuppertal, private, Funcke",greece_central,athens,black-figure,amphora_neck,"berkeley 8.3376, group of",NA,NA,-550,-500,50,BAPD,NA,NA,NA
4965,http://www.beazley.ox.ac.uk/record/7F414256-02C2-42F8-9539-23B39BCBBE40,"Frankfurt, Liebieghaus STV2  Unknown, Canino Collection",greece_central,athens,black-figure,amphora_panathenaic,NA,NA,NA,-500,-450,50,BAPD,NA,NA,NA
5157,http://www.beazley.ox.ac.uk/record/A68142E5-C84A-416D-8220-33B5B4BB79BD,"Ann Arbor (MI), University of Michigan, Kelsey Museum 77.7.1  London, market, McAlpine  London, market, Christie's",greece_central,athens,red-figure,amphora_neck,berlin p,NA,NA,-500,-450,50,BAPD,NA,NA,NA
5172,http://www.beazley.ox.ac.uk/record/14E3DA2C-DCC5-491A-91FA-7D0E3A459BFD,"Champaign-Urbana (IL), University of IL., Krannert Art Museum 70.9.3",greece_central,athens,black-figure,amphora_b,compare exekias,NA,NA,-575,-525,50,BAPD,NA,NA,NA
5183,http://www.beazley.ox.ac.uk/record/06AF266E-0AD2-4EAE-9310-4D4A084838D8,"Champaign-Urbana (IL), University of IL., Krannert Art Museum 70.8.2 ",greece_central,athens,black-figure,amphora_neck,perhaps antimenes p,NA,NA,-550,-500,50,BAPD,NA,NA,NA
5218,http://www.beazley.ox.ac.uk/record/EC101FD7-C7A0-4412-B982-38C1CC9E8941,"Gela, Museo Archeologico N205  Gela, Navarra-Salonia 205B",greece_central,athens,black-figure,amphora_b,"vatican g 52, group of",NA,NA,-550,-500,50,BAPD,NA,NA,NA
5221,http://www.beazley.ox.ac.uk/record/4FDA7514-4501-4723-B23C-9F93CEE44250,"Gela, Museo Archeologico N124B  Gela, Museo Archeologico 40337  Gela, Navarra-Salonia 124B",greece_central,athens,black-figure,pelike,eucharides p,NA,NA,-525,-475,50,BAPD,NA,NA,NA
5243,http://www.beazley.ox.ac.uk/record/030B4DF1-A8C3-4C3F-B62C-C06F58DC0540,"Gela, Museo Archeologico N173  Gela, Navarra-Salonia 173B",greece_central,athens,black-figure,lekythos,beldam_p_workshop,NA,NA,-500,-450,50,BAPD,NA,NA,NA
5245,http://www.beazley.ox.ac.uk/record/D312A3EA-1266-4465-BFA9-15F8FC3141FE,"Gela, Museo Archeologico ",greece_central,athens,black-figure,lekythos,beldam_workshop_perhaps,NA,NA,-500,-450,50,BAPD,NA,NA,NA
5334,http://www.beazley.ox.ac.uk/record/429AF432-0B71-429D-AD55-D41639134893,"Amsterdam, Allard Pierson Museum 6268  Frankfurt, private",greece_central,athens,black-figure,amphora_belly,"compare louvre f 161, p of",NA,NA,-550,-500,50,BAPD,NA,athens,NA
5417,http://www.beazley.ox.ac.uk/record/B46F694C-C8BD-4538-9758-F6A2451804BE,"Marathon, Museum 160  Marathon, Museum K160",greece_central,athens,black-figure,loutrophoros,NA,NA,NA,-525,-475,50,BAPD,NA,"attica, marathon",NA
5445,http://www.beazley.ox.ac.uk/record/C69D3029-ED81-4C91-95DE-62933D1C7C67,"Toronto, Royal Ontario Museum 919.5.146 ",greece_central,athens,black-figure,amphora_b,NA,NA,NA,-550,-500,50,BAPD,NA,NA,NA
5554,http://www.beazley.ox.ac.uk/record/69A1CD5D-5037-4DC5-8D80-A2ECF4687870,"Basel, Antikenmuseum und Sammlung Ludwig LU16  Luzern, Market, Ars Antiqua  Aachen, Dr.P. Ludwig",greece_central,athens,black-figure,amphora_b,aachen horse-head group*,NA,NA,-575,-525,50,BAPD,NA,NA,NA
5586,http://www.beazley.ox.ac.uk/record/54B47E15-E1EE-4B60-9D1B-59BC3A02DFA4,"Bourges, Museum 883.71.109 ",greece_central,athens,red-figure,pelike,NA,NA,NA,-450,-400,50,BAPD,NA,NA,NA
5598,http://www.beazley.ox.ac.uk/record/80C9103A-DFF2-4263-8F29-4F9C8C7BB484,"Tours, Musee des Beaux-Arts 863.2.66",greece_central,athens,black-figure,amphora_neck,manner of red-line p,NA,NA,-550,-500,50,BAPD,NA,NA,NA
5599,http://www.beazley.ox.ac.uk/record/71F7874B-2F6A-44FB-B5F8-B51B7C4A6606,"Tours, Musee des Beaux-Arts D.70.6.26 ",greece_central,athens,black-figure,amphora_neck,perhaps antimenes p,NA,NA,-550,-500,50,BAPD,NA,NA,NA
5601,http://www.beazley.ox.ac.uk/record/ACB2F1A4-0E42-4236-8D11-653F04E00476,"Tours, Musee des Beaux-Arts 863.2.65 ",greece_central,athens,black-figure,amphora_b,manner of lydos,NA,NA,-575,-525,50,BAPD,NA,NA,NA
5640,http://www.beazley.ox.ac.uk/record/D697A8AD-AF3C-4B12-93EA-314BCF0FA8AE,"Geneva, Musee d'Art et d'Histoire I740.1891 ",greece_central,athens,black-figure,lekythos,beldam_p_workshop,NA,NA,-500,-450,50,BAPD,NA,NA,NA
5657,http://www.beazley.ox.ac.uk/record/34943CEF-4101-47CB-B148-508FA0889602,"Geneva, Musee d'Art et d'Histoire 20599.1967 ",greece_central,athens,black-figure,lekythos,phanyllis group,NA,NA,-525,-475,50,BAPD,NA,NA,NA
5688,http://www.beazley.ox.ac.uk/record/D5BC0087-3BD9-44FF-BD74-F4E9CDA110A0,"Geneva, Musee d'Art et d'Histoire MF151",greece_central,athens,black-figure,amphora_panathenaic,NA,NA,NA,-550,-500,50,NA,NA,NA,NA
5692,http://www.beazley.ox.ac.uk/record/0F815B49-6138-487D-A23F-6C5F25086FE7,"Geneva, Musee d'Art et d'Histoire I36.1874",greece_central,athens,black-figure,amphora_neck,light-make class,NA,NA,-525,-475,50,BAPD,NA,NA,NA
5695,http://www.beazley.ox.ac.uk/record/CE9D5D85-2B80-4527-85B7-98D3C339AFD0,"Geneva, Musee d'Art et d'Histoire 14989.1937",greece_central,athens,black-figure,amphora_b,NA,NA,NA,-550,-500,50,BAPD,NA,NA,NA
5696,http://www.beazley.ox.ac.uk/record/B0E66824-5371-4002-86CB-9887BFA62499,"Cambridge (MA), Harvard Univ., Arthur M. Sackler Mus 1960.326  Geneva, Musee d'Art et d'Histoire MF155  Geneva, Walther Fol  Oxford (MS), Robinson Collection",greece_central,athens,black-figure,amphora_b,group e,NA,NA,-575,-525,50,BAPD,NA,NA,NA
5702,http://www.beazley.ox.ac.uk/record/7FFA0FE3-B04B-4CF8-AF33-504E5E73C5B7,"Athens, National Museum 1718  Athens, National Museum CC1857",greece_central,athens,red-figure,pelike,kerch,NA,NA,-400,-300,100,BAPD,NA,corinth (?),NA
5881,http://www.beazley.ox.ac.uk/record/74EC97CC-9C95-48DB-BE2A-63F824B5764C,"St. Petersburg, Museum of Fine Arts  New York (NY), market, Sotheby's",greece_central,athens,black-figure,amphora_neck,leagros group,NA,NA,-525,-475,50,BAPD,NA,NA,NA
5926,http://www.beazley.ox.ac.uk/record/D33F4040-AD35-4D6D-B0F2-CB9EBEF368B8,"Tubingen, Eberhard-Karls-Univ., Arch. Inst. D5  Tubingen, Eberhard-Karls-Univ., Arch. Inst. S706",greece_central,athens,black-figure,amphora_b,compare lydos,NA,NA,-575,-525,50,BAPD,NA,NA,NA
5932,http://www.beazley.ox.ac.uk/record/CB50D544-3578-42B0-B70B-D0CD3693431F,"Tubingen, Eberhard-Karls-Univ., Arch. Inst. OZ25  Tubingen, Eberhard-Karls-Univ., Arch. Inst. 7225",greece_central,athens,black-figure,lekythos,NA,NA,NA,-500,-450,50,BAPD,NA,"attica, laurion (?)",NA
5997,http://www.beazley.ox.ac.uk/record/B873B05F-8DAC-4515-8279-258FC78DF029,"Toronto, Royal Ontario Museum 915.24 ",greece_central,athens,black-figure,amphora_panathenaic,NA,NA,NA,-550,-500,50,NA,NA,NA,NA
6000,http://www.beazley.ox.ac.uk/record/3914AB43-7DC1-45CB-A764-DE3527B965D5,"Toronto, Royal Ontario Museum 972.782.2  Toronto, Royal Ontario Museum 972.182.2",greece_central,athens,black-figure,amphora_neck,"vatican 309, p of",NA,NA,-575,-525,50,BAPD,NA,NA,NA
6001,http://www.beazley.ox.ac.uk/record/82B8A7AD-1980-4FC5-8183-B6F7001DDDA7,"Toronto, Royal Ontario Museum 299  Toronto, Royal Ontario Museum 919.5.19",greece_central,athens,black-figure,amphora_a,manner of exekias,NA,NA,-550,-500,50,BAPD,NA,"italy, etruria, tarquinia",NA
6003,http://www.beazley.ox.ac.uk/record/BB03EF48-67F3-4D32-ABF5-4857EC569E71,"Toronto, Royal Ontario Museum 965.74.1 ",greece_central,athens,black-figure,amphora_b,attic query,NA,NA,-575,-525,50,BAPD,NA,NA,NA
6077,http://www.beazley.ox.ac.uk/record/3D644CC6-7A4A-4474-9E38-BF168D7BF5DF,"Berlin, Antikensammlung 4874  Berlin, Schloss Charlottenburg 4874",greece_central,athens,black-figure,amphora_neck,"berlin 1659, p of",NA,NA,-600,-550,50,BAPD,NA,greece,NA
6082,http://www.beazley.ox.ac.uk/record/1D2F194A-70F1-4CD1-864B-C2D01ADAD793,"Berlin, Antikensammlung F1875  Berlin, Schloss Charlottenburg F1875",greece_central,athens,black-figure,amphora_neck,light-make class,NA,NA,-500,-450,50,BAPD,NA,"italy, nola",NA
6154,http://www.beazley.ox.ac.uk/record/97E84E5E-0025-496E-BE15-EF139770D572,"Toledo (OH), Museum of Art 23.3123",greece_central,athens,black-figure,amphora_b,manner of swing p,NA,NA,-550,-500,50,BAPD,NA,NA,NA
6162,http://www.beazley.ox.ac.uk/record/BC0C9FE3-62E1-46DA-931A-FF271CC5C896,"Toronto, Royal Ontario Museum 922.47.18 ",greece_central,athens,black-figure,lekythos,NA,NA,NA,-500,-450,50,BAPD,NA,NA,NA
