"","id","accession_number","fabric_general_region","fabric_style","shape","attribution","painter_group","painter_subgroup","earliest_date","latest_date","height_cm","N_entries"
"1402","7846",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-575,-525,NA,1
"1403","7876",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"1404","79_1_A","Budapest 79_1_A","athens","black-figure","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",500,475,19.43,1
"1405","7984",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"1406","8026",NA,"athens","red-figure","pelike","perhaps bonn 2053, p of",NA,NA,-425,-375,NA,1
"1407","8027",NA,"athens","red-figure","pelike","manner of bonn 2053, p of",NA,NA,-425,-375,NA,1
"1408","8080",NA,"athens","black-figure","lekythos","Beldam_p_workshop",NA,NA,-500,-450,NA,1
"1409","8088",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1410","8089",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1411","810",NA,"athens","black-figure","cup_siana","Griffen_bird_p",NA,NA,-575,-525,NA,1
"1412","8105",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,-525,-475,NA,1
"1413","8113",NA,"athens","black-figure","pyxis","Munich_1842_p_near",NA,NA,-550,-500,NA,1
"1414","8132",NA,"athens","black-figure","krater_column",NA,NA,NA,-525,-475,NA,1
"1415","8149",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-575,-525,NA,1
"1416","8235",NA,"athens","black-figure","pelike","boston 01.8035, p of",NA,NA,-525,-475,NA,1
"1417","8244","Canberra 84.02","athens","black-figure","amphora_b","E_group","E_group_&_co","E_group",-550,-500,41.15,1
"1418","825",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,-550,-500,NA,1
"1419","8286",NA,"athens","red-figure","pelike","manner of washing p",NA,NA,-450,-400,NA,1
"1420","8438",NA,"athens","black-figure","cup_skyphos",NA,NA,NA,-550,-500,NA,1
"1421","8512",NA,"athens","black-figure","pelike","theseus p",NA,NA,-525,-475,NA,1
"1422","8663",NA,"athens","black-figure","stamnos",NA,NA,NA,-525,-475,NA,1
"1423","8707",NA,"athens","red-figure","pelike","bonn 2053, p of",NA,NA,-425,-375,NA,1
"1424","8711",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"1425","8741",NA,"athens","black-figure","lekythos","Phanyllis_p",NA,NA,-525,-475,NA,1
"1426","8784",NA,"athens","black-figure","amphora_panathenaic","Havana_owl_p",NA,NA,-550,-500,NA,1
"1427","8878",NA,"athens","red-figure","pelike","perhaps copenhagen p",NA,NA,-500,-450,NA,1
"1428","8929",NA,"athens","black-figure","amphora_panathenaic","Vatican_mourner_p_close_to",NA,NA,-550,-500,NA,1
"1429","8937",NA,"athens","black-figure","krater_column",NA,NA,NA,-525,-475,NA,1
"1430","8957",NA,"athens","red-figure","pelike","circle of niobid p",NA,NA,-475,-425,NA,1
"1431","9001982",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1432","9001985",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1433","9002016",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1434","9002017",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1435","9002018",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1436","9002019",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1437","9002020",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1438","9002021",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1439","9002022",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1440","9002023",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1441","9002025",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1442","9002028",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1443","9002029",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1444","9002030",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1445","9002031",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1446","9002032",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1447","9002077",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1448","9002079",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1449","9002118",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1450","9002126",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1451","9002128",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1452","9002206",NA,"italy_south","red-figure","amphora_neck",NA,NA,NA,-420,-300,NA,1
"1453","9002229",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1454","9002342",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1455","9002343",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1456","9002344",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1457","9002345",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1458","9002346",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1459","9002347",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1460","9002348",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1461","9002349",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1462","9002350",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1463","9002351",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1464","9002352",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1465","9002353",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1466","9002354",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1467","9002355",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1468","9002356",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1469","9002358",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1470","9002359",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1471","9002360",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1472","9002373",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1473","9002374",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1474","9002375",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1475","9002376",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1476","9002377",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1477","9002378",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1478","9002379",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1479","9002380",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1480","9002381",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1481","9002382",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1482","9002383",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1483","9002384",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1484","9002385",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1485","9002386",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1486","9002387",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1487","9002388",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1488","9002389",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1489","9002390",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1490","9002391",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1491","9002392",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1492","9002393",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1493","9002397",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1494","9002402",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1495","9002404",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1496","9002405",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1497","9002406",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1498","9002408",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1499","9002409",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1500","9002410",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1501","9002411",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1502","9002412",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1503","9002413",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1504","9002414",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1505","9002416",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1506","9002417",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1507","9002419",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1508","9002785",NA,"italy_south","red-figure","loutrophoros",NA,NA,NA,-420,-300,NA,1
"1509","9002797",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1510","9002798",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1511","9002799",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1512","9002801",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1513","9002802",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1514","9002803",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1515","9002804",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1516","9002805",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1517","9002806",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1518","9002807",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1519","9002808",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1520","9002809",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1521","9002810",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1522","9002811",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1523","9002818",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1524","9002975",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1525","9002976",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1526","9002977",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1527","9003124",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1528","9003125",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1529","9003204",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1530","9003206",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1531","9003246",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1532","9003492",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1533","9003500",NA,"athens","black-figure","plemochoe_b",NA,NA,NA,NA,NA,NA,1
"1534","9003520",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1535","9003679",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1536","9003716",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1537","9003978",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1538","9003979",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1539","9003980",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1540","9003981",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1541","9003982",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1542","9003983",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1543","9003984",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1544","9003985",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1545","9004271",NA,"italy_south","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1546","9004431",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1547","9005338",NA,"italy_south","red-figure","amphora_neck",NA,NA,NA,-420,-300,NA,1
"1548","9005343",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1549","9005345",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1550","9005352",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1551","9005354",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1552","9005556",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1553","9005560",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1554","9006142",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1555","9006298",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1556","9006316",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1557","9006317",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1558","9006318",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1559","9006319",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1560","9006320",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1561","9006578",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1562","9006584",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1563","9006611",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1564","9006623",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1565","9006627",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1566","9006693",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1567","9006694",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1568","9006695",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1569","9006700",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1570","9006701",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1571","9006706",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"1572","9006789",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1573","9006790",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1574","9006793",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1575","9006795",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1576","9006796",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1577","9006797",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1578","9006798",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1579","9007314",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1580","9007316",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1581","9007319",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1582","9007320",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1583","9007321",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1584","9007322",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1585","9007323",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1586","9007324",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1587","9007325",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1588","9007326",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1589","9007385",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1590","9007462",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1591","9007463",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1592","9007584",NA,"peloponnese","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1593","9007614",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1594","9007616",NA,"italy_south","red-figure","loutrophoros",NA,NA,NA,-420,-300,NA,1
"1595","9007619",NA,"italy_south","red-figure","loutrophoros",NA,NA,NA,-420,-300,NA,1
"1596","9007820",NA,"athens","red-figure","pelike","herakles p",NA,NA,-400,-300,NA,1
"1597","9007821",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1598","9007856",NA,"athens","red-figure","pelike","black-thyrsus p",NA,NA,-400,-300,NA,1
"1599","9007877",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1600","9007897",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1601","9007925",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1602","9007959",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1603","9007967",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1604","9007970",NA,"athens","red-figure","pelike","amazon p",NA,NA,-400,-300,NA,1
"1605","9007976",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1606","9007977",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1607","9007978",NA,"athens","red-figure","pelike","perhaps chalcidian",NA,NA,-400,-300,NA,1
"1608","9008359",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1609","9008360",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1610","9008361",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1611","9008362",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1612","9008363",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1613","9008364",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1614","9008366",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1615","9008367",NA,"athens","red-figure","pelike","compare amazon p",NA,NA,-400,-300,NA,1
"1616","9008621",NA,"italy_south","red-figure","loutrophoros",NA,NA,NA,-420,-300,NA,1
"1617","9008628",NA,"italy_south","red-figure","amphora_neck",NA,NA,NA,-420,-300,NA,1
"1618","9009054",NA,"italy_south","red-figure","loutrophoros",NA,NA,NA,-400,-300,NA,1
"1619","9009330",NA,"italy_south","red-figure","pelike",NA,NA,NA,-440,-300,NA,1
"1620","9009343",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1621","9009356",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1622","9009545",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1623","9010557",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1624","9010578",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1625","9010581",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1626","9010590",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1627","9010595",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1628","9010598",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1629","9010652",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1630","9010734",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1631","9012064",NA,"italy_south",NA,"pelike",NA,NA,NA,-360,-270,NA,1
"1632","9013704",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"1633","9014107",NA,"italy_south",NA,"pelike",NA,NA,NA,-360,-270,NA,1
"1634","9014111",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1635","9015804",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1636","9016592",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1637","9016794",NA,"athens","red-figure","pelike",NA,NA,NA,-500,-450,NA,1
"1638","9017309",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1639","9017337",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1640","9017974",NA,"athens","red-figure","pelike","compare bonn 2053, p of",NA,NA,-475,-425,NA,1
"1641","9018463",NA,"italy_south","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1642","9018464",NA,"italy_south","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1643","9018488",NA,"italy_south","red-figure","pelike","dion group",NA,NA,-400,-300,NA,1
"1644","9018659",NA,"athens",NA,"amphora_neck",NA,NA,NA,-1050,-900,NA,1
"1645","9021742",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1646","9021752",NA,"athens","red-figure","pelike","compare group g",NA,NA,-475,-425,NA,1
"1647","9021753",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1648","9023293",NA,"athens","red-figure","pelike",NA,NA,NA,-500,-450,NA,1
"1649","9023418",NA,"peloponnese",NA,"pelike",NA,NA,NA,NA,NA,NA,1
"1650","9024212",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1651","9024855",NA,"athens","red-figure","pelike","cf kleophon p",NA,NA,-475,-425,NA,1
"1652","9024856",NA,"athens","red-figure","pelike","cf washing p",NA,NA,-450,-400,NA,1
"1653","9026913",NA,"athens","black-figure","plemochoe_b",NA,NA,NA,NA,NA,NA,1
"1654","9027111",NA,"athens","black-figure","amphora_b","Gorgon_p_workshop",NA,NA,-600,-550,NA,1
"1655","9027205",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1656","9027897",NA,"peloponnese","red-figure","pelike",NA,NA,NA,NA,NA,NA,1
"1657","9028080",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-475,-425,NA,1
"1658","9028081",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-475,-425,NA,1
"1659","9028475",NA,"athens","black-figure","krater_column",NA,NA,NA,NA,NA,NA,1
"1660","9028909",NA,"athens","red-figure","pelike","eretria p",NA,NA,-450,-400,NA,1
"1661","9029664",NA,"athens","black-figure","amphora_neck","Medea_group",NA,NA,-550,500,NA,1
"1662","9029845",NA,"athens","black-figure","chous",NA,NA,NA,NA,NA,NA,1
"1663","9029894",NA,"athens","black-figure","pelike",NA,NA,NA,NA,NA,NA,1
"1664","9029900",NA,"athens","black-figure","hydria",NA,NA,NA,NA,NA,NA,1
"1665","9029904",NA,"athens","black-figure","hydria","Lerici_group_plus",NA,NA,NA,NA,NA,1
"1666","9029966",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-425,-375,NA,1
"1667","9029976",NA,"athens","red-figure","pelike","cf athens 1183, p of",NA,NA,-450,-400,NA,1
"1668","9030179",NA,"athens","black-figure","amphora_b","Corinthian",NA,NA,NA,NA,NA,1
"1669","9030408",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1670","9030414",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1671","9030428",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1672","9030454",NA,"italy_south","black painted","pelike",NA,NA,NA,-360,-270,NA,1
"1673","9030673",NA,"athens","red-figure","pelike","cf group g",NA,NA,-400,-300,NA,1
"1674","9032218",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1675","9032219",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1676","9032250",NA,"italy_south",NA,"pelike",NA,NA,NA,-360,-270,NA,1
"1677","9032255",NA,"italy_south",NA,"pelike",NA,NA,NA,-360,-270,NA,1
"1678","9032449",NA,"athens","black-figure","amphora_psykter",NA,NA,NA,NA,NA,NA,1
"1679","9032740",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1680","9032741",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1681","9032742",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1682","9032743",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1683","9032744",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1684","9032745",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1685","9032746",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1686","9032747",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1687","9032748",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1688","9032749",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1689","9033127",NA,"athens","black-figure","pyxis",NA,NA,NA,NA,NA,NA,1
"1690","9033205",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1691","9033206",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1692","9033207",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1693","9033208",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1694","9033209",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1695","9033645",NA,"athens","red-figure","pelike",NA,NA,NA,-500,-450,NA,1
"1696","9033646",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1697","9033647",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1698","9033648",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1699","9033649",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1700","9033650",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
"1701","9033651",NA,"athens","black painted","pelike",NA,NA,NA,NA,NA,NA,1
